,review
308,champion far best superhero based mmo market right depth plot line get repetitive game progress character customization expansive power pull ability lacking free mode well worth money buy game unlimited use mixing matching youre power list
309,look super awesome would like play game many costume sign game age aquirement game age approriate free age reply comment know great graphic everything tell picture dont worry lot mb get game
310,far one best game ive ever played first game ive found let customize every aspect character overall appearance actual specie game limited mainly human exception alien dc universe online beast race elder scroll series limit character almost anything imagine design strengthen work team solo act possibility champion online vast
311,insane customizability great f2p model everyone get everything eventually there pay win even give free point spend f2p player least 2011combat fast paced enough interest many player mission become repetative
312,ftp mmorpg largely cosmetic cashshop fast paced superhero action low learning curve thing like bout mmo huge character creation section nearly type hero easy make game mech cyborg regular costume hero knight even beastman winged char easely made
313,character creator fine game generic term mmo ill play allow play villain like city hero probably wont
314,gameplay solid character maker solid beef there 2 character slot start microtransactions rather dumb hey help support game developer sure
315,awesome followup city game didnt lose fun went freemium youll enjoy get gold start makng power combination great super hero rpg
316,game simply amazing main interest video game probably character customization game blow mind come character creation there many option character creation probably spend good half hour hour making first character anything space marine furry mechtransformer huge hulk like character lizard assasin yougame play also extremely fun game youre fighting demon slap across room friend shooting crap he flung across room playing game friend much fun see friend work together showing others unique playstyle character visualsalso youre lore game backstory read year pretty interesting patience read give game 93 10 would recommend friend oh game free really want try download see
317,good unique feel gameplay great number customization lot fun downside cutscenes roleplayers u pay gold subscription fee majority fun huge community limited character slot early unless gold membershipupsides depth character customization unbelieveable amount freedom personalizing ive ever witnessed game look skill probably billion combination ability pick freeform character high replayibility value hence many people 5000 hour logged gamevery flexible diverse hand smooth responsive combat system thats fun pve pvp duel arena etc
318,pretty fun game like cell shading still city hero rip remaining superhero based mmos great one definately worth checking especially since freetoplay character creation fun complex
319,really dont know show ive played 20 hour game loaded couldnt get work computer game look awesome guess still active ill give recommendation
320,game decent admittedly step back city heroesvillains becoming something closer generic mmo gameplay isnt bad f2p setup downright appalling lose customization decide pay monthly fee game isnt good enough warrant fee instead recommend dcuo stellar much better job allowing make character wanted
321,thought character creation game supposed good far offering freetoplay player next option character appearance character builder far made cant speak rest game
322,best open world super hero create rpg existancesure doesnt look good dcu much voice acting thing like way power way travel power thing dc universe rich filled many many wonderful thing super hero thing character locationssaddly play villanin worse online like city herosvillans dyeing belivei logged today last time played starting urban area packed atleast think 8 9 server area pretty full power training seprate area also server pretty full place filled colorful hero shape size power 3 main langs canada nuclear desert tropical island real name also filled character multiple server owni entered power training area saw terribly underfilled clicking area brought avalible server checked city 3 server populated one 14 people went 3 location server nuclear desert dont think seen one character game great fun there load custimization barly hanging would gladdly pay price full game get offline capable version even limited free play choice still many lessonto game developer make game like make singleplayer first add multiplayer way server shut people still enjoy also make lan capable hamachi tunngle liketo player online game must die someday first city hero champion online dc univsere coh gone city titan kickstarter got funded create spiritual sequal seems online die someday unless build singleplayer first offline modding support add multiplayer champion online id guess around 25 people maybe maybe doupt 100 clearly near large amount used see someday dcu gone super hero game like come left nothing said there city titan online game die much fun much u spend unless u spent like billgates amount game gone get game try fun enjoy last atleast abit game play later enjoy search every nook cranny go outside comfort zone play new way sometime play hide seek tag even want ive done wow wizard 101 fun lolits sad see like hurt many thing ive never gotten see mission left un ran never maxed level maybe keep server running forever backed steam maybe get offline mode ability host server play something 999 unlikelybest super hero game everbut miss coh evil minion controller type never made appearance
323,close filling void city hero miss mark something doesnt pull like city hero wish could elaborate dont know exactly missing make love game definitly worth shot though nice innovative stuff cool concept really fun time time city hero even still love cryptic forever creating coh anyways recommend respect ability make play every awhile
324,overall great game outstanding customization feature especially gold member possibly nostalgia speaking ive clocked hour several year ago however would recommend one play increasingly difficult progress solo player
325,alright game superheroes there two superhero mmos right free 1 2dc universe online ive heard ton people compare dcuo thats wrong dcuo different breed game third personbeatemup like actionpacked moviechampions online world warcraft superheroscomparing like apple orangesno like apple ugly homeless cat cut ear roams neighbourhooddcuo like apple supposed sits either dy get consumedchampions online like ugly town cat help neighbourhood rat problem still creep outi really bad analogy waylets say dcuo perk champion online well kinda doesntand yet keep returning fight evil save day something flying around city taking purple gang arriving jungle fighting resistance trying overthrow innocent leader make happyeven youre playing freetoplay user still pretty cool area accessible via city need new gear always check auction housethe quest always clear objective reasonable reason said objective quest still kill seems pretty reasonable quest tied itwith lot super hero come super method transport champion online choose crap ton even f2p flying superspeed rocket bootsso go proscons big city pretty much open world comic book look totally capture goofiness source material crazy amazing customization even freetoplay lot voice acting dialogue kinda weird control sometimes feel like fighting others smooth difficulty early area making leveling chore sometimes microtransactions leveling take forever sometimes quest need two three level microtransactions lot people tend sit talk nothing else almost like game sort facebook microtransactionsi hear lot people need meh rating need dont know button ive played game steam arc yeah know sacrilege yet fun yet dont im gon na give game benefit doubt get subscription go little furtheras right ill give reluctant yes even though im equally reluctant say
326,paid month subscription check much full game could spent nearly two hour building hero making sure use piece cost zen large pop right corner tell youre using piece cost zen obvious get game entire hero changed everything base color chest emblem log delete start piece used cost zen reason cant make hero want even though im paying monthly subscription feeso waiting support give refund subscription fee gold subscription open total 06 day according account page rep told reviewing account 20 minute word whats going oni remember game first came lot fun may still ill never know want access everything pay monthly sub fee buycollect zen game need lot zen unlock everything hell
327,well game together firefall would love see sequence made softhouse really interested make shine great game microtransations come together lot modification gameplay besides good laughts game unfortunately another money grab f2pagain would like steam review one mixed option feel game positive enough negative
328,game since release ive seen go many change going f2p perhaps one better decision craptici mean cryptic made think neccesity rather optionstill co enjoyable mmo one best character creator market even silver non paying customer although guy majority costume gated behind reaching level 10 firstbeing gold clearly give better option still enjoy game silver plus nice rp community buried within game get past demigod god lesbian demon immortal ninja robot character pull solution trust decent community lookyou play completely free give try
329,game lot great stuff need level story afterwards character creation really cool change color look anything want game purchase could little better much game currency get money overall tho made another game like something fantasy fairy tale type game would good
330,honestly game isnt best mmo universe creating superhero using travel power fun youve game periodthe combat meh kinda like console superhero brawler feel good controllerits standard superhero mmo ala city hero dc universe online comic book look itbasically download play free silveraccount type add maniq friend list
331,kind getting game craving super hero since downfall city heroesvillains little feature attractive outright boring thing made game fun playing cousin mission bugged mission long bug gave happened mission taken hour deleted game reset entire thing crafting ridiculous pay everything cool power generic everyone pretty much build game really enjoyable experience recommend steer clear title
332,favorite mmo time amazing character creation option unbelievably fun content even playing terrific powersets feel playing real superhero top terrific community like superheroes comic need game
333,absolute favorite superhero game even though graphic dated lifetime membership game well dungeon dragon one cryptic studio however arc game took refused reinstate lifetime membership account new management loved game much feel taken advantage
334,played game way still learning new thing update post anything changespros1 huge customasation hero2 ability create save amount herosbut play two membershi3 decent combat system4 multiple heroic travel abilitiesflight superspeed superjump teleportationect cons1 membership needed play two heros2 vertually story game try give something isnt good depth3 game doesnt give information class pick creating characterread tip one4 game low replayability tip first stress need good line playing friend game class matter pick wrong class always die fun playing game first started playing game friend line melee hero support hybrid poor line died every time group enemy attacked u mob game generally attack support first team would constantly die healer would get killed quickly got point enemy mob would totally ignore damage risk killing attack support may ture large group 5 42 people downfall next want know group 42 hero need healer know people like play healer game healer increadably weak especially radiant dying several time friend eventually remade character found tank ranged meleedps hero good build finally want know created character playing himher change hisher costume delete character entirely remake way change costume one costume go talor power house beging game make second costume cost real money ingame currency recomend game costume customasation system fun play friend hope review helped
335,im old veteran city hero city villain played large array various mmorpgs champion online free perfect scratch itch ive regarding mmos superhero game lot option locked behind freemium wall enough available free satisfy im looking pc game right available archetype varied enough two character slot limited force explore character rather spend hour making new one deleted short ordercontent streamlined fun im still getting used different currency game zen resource millenium city recognition point recognition point among others well layout game world millenium city isnt enough complete multiplemission story arc locale canada whiteout comicbook equivalent john carpenter thing africa area isnt thing run dungeon hero participating alert group five hero team stop bank robbery museum heist time displacement otherswhile large amount content accessed paying champion allow play online superhero game offer enough customizable option without requiring ton hour gameplay monthly subscription
336,graphic arnt fantastic made shark throw granades shoot magic bolt chest smash thing hammer put blender grind amigo im sorry
337,one thee best free mmo steam right best creator super hero game youll able make anything accurate batman spiderman youve ever seen alterego champion fun anyone love cap want play around
338,played game since f2p factor punched sadly say hasnt gotten treatment deserves used huge expansive game amazing communitywhich still reside great gameplay sadly went towhen introduced thing called archetype take power superhero want limit certain elementweapon paying user continue mobile powerhousesthe story though quite amazing get tangled lore pay close attention leaf wishing rest first time play start much rush find intriguedoverall game devs arent best right update pretty crappy game still find playable enjoy mighty play good luck
339,played game quite bit really like enough buy free form slot 50 dollar love game capture feel superhero hope stick around either way feel worth playing sidekicking system make easy play others higher lower level ton fun love funny line world make fun hero comic hero game timemy favorite line npc dont trust hero carry heat funny npc state walking around area lot villians
340,hard give game recommendation im going basis ill explain belowi disagree necessarily pay win pay fun see fit think ridiculous id pay money pick character class want play though ive found love mind blade archetype yes slightly ludicrous pay certain aesthetic gameplaywise game linear id expect mmo combat basically keybinds dodging area specific attack thing become slightly enjoyable know class supposed opinion said wind devolving raid point like mmos find less customization city hero still character creator top notch lot flexibility game deserves credit thatwould recommend game purely gameplay get clunky immersive planet break paywalls want play youd like community isnt hot either point going make find mostly roleplaying getting character pas time make game enjoyable good group get involved like said community isnt great almost essential join super groupguild order find said group people social skill malevolent parasite searching erp erotic roleplay elitist involve anyone perceive outsider new still im biased find good group completely farfetched others basis extensive character creator roleplay potential recommend game beyond best explore alternative tell company gave game long time ago
341,product received freethe last toadarian alive came earth wanting companionship pleasuressome individual may find strange part backside met boatsandhoesexe formed alliance fight anything stand way boat hoe world domination eventually got disease using protection toad immunodeficiency virus otherwise known tids story creation game got extremly boring creation
342,playing game since bout 4 5 year ago great game tell really enjoyed game hour played nonetheless stuff p2p also f2p u need time reach p2p standard overall great game
343,choosing dcuo prefer champion control better suited pc play graphic smoother still look like dc marvel character great power great group play definitely great mmo something besides sword sorcery
344,game would good made like dc buy diffrent armour setsalso game doesnt freakin story line generic repetive adventure pack good point total customization
345,favorite mmorpg far champion online wonderful action oriented combat system crunchy character bulding stat management power selection system allow detailed player build something extra potent hero want beco also wonderful free play option take 90 complexity thus serving excellent hand holding introduction funnest element gameplay without harder stat managing aspect player love dont definitely easier learn basic game withan adaptation tabletop rpg champion champion online 2009 super hero mmorpg offering wide variety power costume customisation option storyline environment usually homage silver age style lighthearted brightlycoloured occasional bronze age consequence moral hinted player character display wide range style cape cowl ninety antiherovarious departure pen paper game noticeable including absence concept acquiring character flaw order gain extra point however lot power growth compared pen paper experiencethe intellectual property right champion setting held cryptic studio owned perfect world entertainment original developer mmorpg city hero bought setting outright rather licensing ip licensed back original developer still underlying hero system champion penandpaper gameas superhero mmo sense humour numerous reference work feature everything list comic book tropesas january 2011 free play downloadable website later june came steam along game another fairly notable update came form alert april 2012 changed logo made content available everybody added premium content added titular alert system alert system effectively new type mission one several way gain resource questionite used directly buy thing traded playertoplayer stock exchange type system cash store currency point perfect world zenin addition several mission boss already present edited reward questioniteâincluding adventure pack update became free late 2012 vehicle introduced becoming customizable feature december reloaded update
346,far super hero mmos go id wager champion online best one availale graphic comic book style give good advantage despite fact supported microtransactions game thoroughly enjoyable without roleplaying community hidden definitely
347,message development teamto handful developer still work passionately co sorry know game developer heart lament shift co destiny thank hard work meager budget limited resource pushing little content able squeeze companymandated monetization pushesto rest unless roleplayer steer clear superhero mmo successful genre died city hero since co got thrown wolf longer replacement champion online likely follow footstep pwe neverwinter make ton money pwe company known taking risk bother spending anything co atlas park millennium plaza wherever superhero wind take u next overwatch maybethe long version reviewi change generally positive review given changed face gameallow present brief history griefa year ago original developer got hand back game promised surge new content hooray new content case meant new cosmetic item ability purchase new configuration already existing powersbefore pwe picked game promised stable growth business model faithful original plan got lockbox online content ever addressed massive balance issue content clumsy flimsyfeeling absolute lack tactile feedback try pas controlsbefore promised nearendless customizationwell wait got eighty percent choice make broken wrong guess technically make hell even lockbox repeating schedule cant even get new lockboxeslooking outside youd think welltodo publisher free access game code design document could maybe better maybe could invest little game grow beyond gluttonous shadow passionate team failed dreami remember passion remember hype remember reading long blog post could game like co remember overjoyed good team good position deliver great gamei really wish bottled hype really missing itfrom top bottom tldr version1 combat shallow flimsy stale power feel fake little feel impactful even tactile2 arent 40 forget grouping didnt trick friend downloading get used solo play really boring solo play hour nobody even want look arent 40 might even exist say 3 muchlauded admittedly pretty cool character customization system almost entirely locked behind paywall little paywalls waiting ambush beyond character dream awaits shame there little worth them4 mission glorified killcounters kill blue men kill red men kill monkey guy none zone feel unique original kill one purple ganger im going start crapping purple every orifice5 added levelagnostic group content hooray unfortunately kill blue men followed kill red men instead addressing absolute lack solidity visual reciprocity game movement combat system wrapped existing clusterf new colors6 oh god voice acting oh god voice acting please please please pleasego back time justspend little audio design pleasea conclusioni really really wanted like game put lot hour even cox really liked idea truly freeform character actionoriented combat played hell back promise growth bug fix made lot friend still big friend list offline co player log neverwinteri really really wanted like game really believe could still something special publisher wasnt using like digital soup bone put sweet neverwinter money knock bug give u ui improvement dynamic combat new type encountergive u pubgstyle survival match give u moba mechanic give u racing teamup attack buy cox license give u damn skull give u anything new doesnt even really matter point anything would blessingbut wont happen promising oncebeloved game sold spare part
348,hater hate wantbut game still childhood even p2pi started game 2011 website registereddownloaded itand started playing itleveled main character 28 lvl one lvl 16and amazing met new friendsand june started download steam course forgot passwordbut renamed password saw 2 champion waiting play themi consider game great game
349,free play lot access available flexible enough similar traditional hero set introduced city hero true customization available subscription lifetime membership lot challenging play archtype anyways
350,wow killer still lot fun play youve played mmo youve played super hero flavor interesting combat mechanic help stay interesting grind since free play defenitly worth shot opinion worth tossing real money well
351,started loving game ton fun interesting people meet around ive changed mindthe community game pretend nice loving minute say something dont agree youre thrown curb become pariah mention new company took make incredibly hard reactivate old account thats real kick thefor someone thats playing yearsim finished game people used wonderfuk know rest youcommunity 010graphics 510customization 1010
352,ever wanted play city hero cheap actually pay play game let pick premade superhero class free mode completely create monthly subscriptiondont worry there still enough customization comic book fan create perfect man woman steel
353,comic book lover adore creating character getting deep graphic novel stroy flow game awesome made guy
354,pretty swish thing pay either aesthetic costume part travel power bonus adventure array option free player staggering well worth playing see abomination people create well playing around character creator superhero
355,personal problem severe limitation free play content understand need limitation went bit overboard basically point character customization fun part even good bit fun taken
356,ive played game far care admit dont know really tell one thing dont want see colour purple long livethe game reel based insane level customizability character creation far indepth anything else ive played dont fooled meaningless game ironically fails one thing meant embody creativity powersets arent flexible want success main game many locked behind steep paywalls costume expensive unless fairly generic bodytype youre going run around part clipping everywhere story choice nonexistent easy feel nothing mean anything miserable failure game build making unique herothe combat fun cant deny get stale youre playing one character unfortunately game doesnt really open hit level 20 playing game main questlines dont give meaningful xp even copious amount booster thrown really leaf raid alert alert meat game whether like theyre two three mission per reward type last ten minute piece handful player mow cluster bad guy mercilessly wail random bos alert ever failed one glitch ruined player disconnecting theyre brainless grindsof course could dismissed limitation game engine thriving roleplaying community notthe rp hub amount activity club caprice good design principle go die get ready wade ocean amazon woman furries cant type three word without tumblrtier emoticon find anyone interesting story tell ive idled hour end horrible place watch everdwindling playerbase evaporate leave behind crusty residue amateur erpseriously dont bother game regret sinking amount money sparse content update pad thing another hour youve ground youre booted right back vicious cycle running around city fighting mob wait alert queue fill there plenty better mmos really need superhero fix pick damn comic better yet nab one champion rpg book play game character actually matter people dont want slap unconscious
357,refreshingly different many mmorpgs part heroicfantasy type impressed game much custom appearance many different power spent load time customizing character power mission rather ok well
358,customization great hero character development absolutly love get create backstory arch rival game play great really wish video game customiztion option like learning play game level system upgradeing store everything else fall catagory giant struggle due way set tutorial dont know im something wrong suck learning play struggle cant find good getting started video aswell rather im crappy forgeting something cant enjoy game much despite amazing customizaton lore preatty boreing
359,first good stuff best character creator ive seen hand game mmo single player superhero otherwise best appearance customization well character ability selection control level good game charming feel achieves true comic book feel far character act talk well storyline progress lastly whole game 100 free play without spending dime never felt pushed subscribe drop money furthermore lot game extra unlocked ingame currency catch itll probably take absurd amount playtime get decide whether value money time moreall said glaring downside community dwindled small dedicated peak hour still seems fairly empty compare popular mmos market moment sizeable portion left range largely strictly rp fan lot actually playing game another big chunk solely focused pvp youre looking help pve progression dig littlethe game pretty glitchy far thing spawning forcing relog fix problem system set guide objective patiencetesting best since tends glitch well sometimes objective arent abundantly clear make feel dumb spend 5 minute trial erroring side quest lastly combat becomes repetitive rotation 23 power repeatedly figure real damage dealerssupport role ability build may standard rpg fare degree sort feel due animation frequently recycledoverall definitely worth least hour time
360,isnt terrible game find get boring fast understand going comic feel come childish love power option ability create hero scratch tends make pvp bust still make energy dump game instance want strong hit energy builder auto hit best skill dump energy aside heals defensive ability maybe pet pet find really using 2 skillsplaying without paying game like demo
361,im hear marvel hero shut downnot bad game pretty decent f2p decent amount content hell lot character customization free pay wall content like game
362,product received freean awesome game far split game three area power customization archetype choice player depending type account come costume creation far attractive part game considering steady supply costume unlock token obtained player overall game updating powersets since 2015 game feel alive thats recommend give another shot player took break alert update added lot nice thing many bug well
363,game may pay 2 win say pay 2 fun freeform class worth ityou wizzerd sniper rifle rpgand people keep saying there one game actually fair amount still playing money would definitely buy lifetime subscribrtion
364,cartoony fun style customization look ability game ive ever played like playing healing paladin make like playing gun toting super soldier attitude make like playing vampire glitter sunlight control people mind bite suck blood make itthe raw customization game give free outshines game make pay customization sure quite option require paying zen also though slow aquire way earn zen playing game questionite one currency sold zen used buy anything cash store yeah say slow another option buying item game resource auction house almost anything tradable purchased therealso dont like comic style outline turn look like two superhero game still extra customization one affords
365,42818champions online old mmorpg set scifi world full superheroes glory power 5 year ago room sitting front old celeron laptop trying hard run piece nostalgic utopia good timesi went back game giggle instead found hooked sure game nowhere near perfection closest could get real superhero online game never fancied dcuo champion online flaw may lack aspect nevertheless sure worthy time sit back grab drink get hero pant ongameplay 710 better played friendsparty openworld choice travel ability flying super speed teleportation etc massive paywallgraphics 710 old game realistic even eyecandy passablecustomization 910 crapton choice hero everything customized everything premium item cover 60 cosmetic item ie betterlooking onesworld 710 massive world explore comic book aesthetic make feel hero vibe large world sometimes feel static emptycombat 610 variety superpower different way execution choice power skilltree mechanic responsive dodge mechanic literally buttonmashingsound 710 musical scoring alright majestic glorifying like dark soul openworld there much ambient sound make livelycommunity 810 people nice helpful ive amusing talk player feel like social hub jerk rarelyi went solo first 60 hr got ta say gon na rip fun better played friend much enjoyable way
366,liked coh unfortunately game definitely buried ncsoft game made less game difference mechanic like blocking attack come coh much lost
367,game good game play freinds also good gameplay decent graphic charater customization unique basically make charater every want say bring friend quest get harder need help along way
368,product received freeupdated review 2018my previous review game great want redo itlet get positive way first1 game free play2 aggro system seem modified properly less issue healer death tank would lose aggro much worth playing healer3 character creator still rather decent large amount customization option option ever expanding play game find new item add dressing room speak4 make nimesis allowing customize character back ground degree open new mission play5 secret base6it made easier level get end game completely daily such7 comic book mission amazing ever since first played game thing hooked comic book mission comic storiesnow negatives1 story basically nonexistant hero specific big bad get nimesis general annoyance perk get missions2 come back forth game ask question everytime dr destroyer back yet answer always ask destroyer next issue3 villain forgetable played game rather extensivly year 1 even got cape cant think villain game stood besides destroyer thats considered big bad guy died game came everyone else trying live legacy claim disciple spout gon na return hell even come back download played game asked chat community doesnt even know dude freaken game art either trolled said dont know dont care know4 secret base really nothing special customize bit side doesnt grant benefit beyond place easily change outfit run main city even still cost amount cash think item storage base plus5there real reason play game story mission someone doesnt care back ground game simply want get end top tear play first mission till get level 10 stand one spot grind bank robber mission till get end game literally never leave first city6 last time played end game v gravatar magneto chic curb stomping entire game community gameplay leading fight bad one knew honestly play team new fight would find dying 3 second fight dont respawn get locked safe zone box team never saw heard happening everyone died also think fight timed dont know took l fast never even understand attack people know info yelling chat like pawn legion dragon dogma repeating stuff knwon one heard cared point game throw fancy looking outfit strut around main city hub trying look kewl spam powered attack enemy missionsand even champion online best hero mmo pc
369,game part seems fly people radar like character customisation big part enjoying game like character made possibly never seen ingame champion online could youve searching
370,lot fun game back day whilst become monetised past year still heart fun actionpacked mmo best experience youre looking custom superhero game extremely comprehensive character creator
371,one favorite game creative mmo create character human elf beast orc monster whatever anything come mind new lose hour check possible creation option apart form gameplay cool realistic adictive also 100 free play there pay win also community amazing dont really remember see kind toxic player game better understand like dc universe online better gameplay option pay win toxic community
372,great character customization power using freeform character paid subscription costume great potential rp although game play may everyones taste especially used absolute wow like tankhealerdps dynamic champion follows method style well bother learn
373,picked game thinking would lame waste time incredibly incorrect multitude option ability free game astounding thoroughly enjoyed process making using superhero character look forward expansion continuation content game greatly appeal creativity sense adventure
374,great game im sure proof ammount hour spent character creator great altrough face creation bit lacking costume part make alot archetype aka class buy freeform wchich allows create archetype also unlock archetype various event unfortunetly nothing perfect saying mean lazy devs dont add content fast ednough mostly punny lock box power rework hadnt showed wont even fix annoying issue like server stability crasching desktop event whem world boss game engine cant handle ammount player overall game great spend hundred hour creating character add power variety youre really want check something assian mmos barelly different game might
375,dont recommend game anyone poorly designed full design flaw fun play frankly right tiresome quest extended fetch quest even scant story tie together getting people play together like triyng get 100 severly mentally challenged kid together get sit completely still eating paste generally youve got look create uniformcostume period game get spend whole heap time looking everyone elses rip copyrighted character avoid cost
376,could fun game really nice costume maker however dead communitythe devs greedy ly care cutting content placeing lock boxesthey remove previusly advalible content make lock box apealing even went far make promise 10 year never delive inside guessed lock boxesohh ohh dont even cosmedic cu best gear come lock box best power whitch effect game pvp pve makeing gamble win
377,playing game couple year say play hour graphic pretty good population also epic always meet someone new begin think need order create half decent character first downloaded opinion differs many mmo free play game lot customizations including costume slot etc really enhnace gaming granted small cost unlock certain class costume slot piece tbh suitably get way maximum level without pay anything ive unlocked stuff payment side thing never bothered dont need pay order win game one dc online would highly recommend one moreso one hundered per cent recommend anyone bee bonnet able access everything like lock box arent people satisfied free game tbh game free long dont mind limitation perfect freebie mmo
378,im going completely honest bros game complete trash serious player abandoned ship age ago filled priced item extorting player money lack luster junk player cry complain however continue throw money company ususally dont mind spending little money content doesnt exist good item rare hard obtain unless spend moneymajority comminity old returning player life sub come back complain daily log others dont care content come role play dress little friend act fruity ignorantly happy reason also standing around ren center afk chatting boring junk hesitate jump back agreeing standard game act oblivious constructive critismthe lockbox system sham complete robbery encourging player gamble yes make money would prefer suff give actually worth moneyrecently removed monthly subscription force monthly subbers played sub year buy expensive freeform slot even expensive lifetime sub would one pay money devs make radical decissions game would live constant fear cryptic may unexpectedly pull pull moment suggestion idea creaters blocked excuse old server old thing new enough devsright co left without competition soon something better come along leave fool candy heart barbie dress play see potential realize happening liked bringing new idea life best asset creation seem rather outdated compared newer game star trek generally time would take update anything never gon na happen co stuck creating fan service item refuse quit alway feel like devs waiting everyone leave gamme theey move livesdo recommend game totally try see im talking
379,game closest super hero game close city hero back day ton power customization endless well travel form literally creative create pretty interesting character game pretty fun thus far community seems pretty solid playing super hero game ship hero come 2019 spirtual sucessor city hero however game fine give game 7510 fun game bad like
380,game need drastic revamp alright there hardly new interesting content look forward game community almost non existent point dont spend money game youre gon na enjoy playing except character customization must say mmos ive played one probably option come creating character id rate game 4510
